m_t_3,jts3,v3,q3,acceleration
-0.43442,38.78021486391444,-22.212,91.76536560058594,0.0
-0.42907,38.99389894594569,-22.626,91.03683471679688,-82.66773162939123
-0.42907,38.99389894594569,-22.626,91.03683471679688,0.0
-0.44833,39.22401674379725,-24.384,90.26641845703124,-364.6546359676609
-0.44833,39.22401674379725,-24.384,90.26641845703124,0.0
-0.42907,39.284288960594125,-25.368,89.44450378417969,-195.93787335725065
-0.42907,39.284288960594125,-25.368,89.44450378417969,0.0
-0.45689,39.245928364891,-24.96,88.63151550292969,82.72506082726238
-0.45689,39.245928364891,-24.96,88.63151550292969,0.0
-0.43121,38.588457661766,-27.21,87.7642822265625,-451.7165227865174
-0.43121,38.588457661766,-27.21,87.7642822265625,0.0
-0.44619,39.02128847231288,-27.624,86.84005737304688,-83.77175232699643
-0.44619,39.02128847231288,-27.624,86.84005737304688,0.0
-0.43228,38.19945009340663,-29.868,85.9515380859375,-473.917634635676
-0.43228,38.19945009340663,-29.868,85.9515380859375,0.0
-0.45154,38.87335451235194,-29.406,85.02662658691406,91.88544152745784
-0.45154,38.87335451235194,-29.406,85.02662658691406,0.0
-0.41195,37.84330995668788,-30.012,84.04060363769531,-120.38140643622904
-0.41195,37.84330995668788,-30.012,84.04060363769531,0.0
-0.43014,38.32545717348475,-29.346000000000004,83.05252075195312,139.09774436088827
-0.43014,38.32545717348475,-29.346000000000004,83.05252075195312,0.0
-0.42479,37.67894228090663,-29.712000000000003,82.09190368652344,-63.674321503135424
-0.42479,37.67894228090663,-29.712000000000003,82.09190368652344,0.0
-0.43014,38.36929567446131,-29.982,81.15325927734375,-54.21686746988131
-0.43014,38.36929567446131,-29.982,81.15325927734375,0.0
-0.41516,37.63510377993006,-30.672,80.12741088867188,-150.13054830289263
-0.41516,37.63510377993006,-30.672,80.12741088867188,0.0
-0.43228,38.36381776918788,-30.341999999999995,79.17572021484375,66.05284227381719
-0.43228,38.36381776918788,-30.341999999999995,79.17572021484375,0.0
-0.42907,37.54196413149256,-29.85,78.22471618652344,96.41387419164924
-0.42907,37.54196413149256,-29.85,78.22471618652344,0.0
-0.4173,37.67346437563319,-29.958,77.22427368164062,-21.59999999999986
-0.4173,37.67346437563319,-29.958,77.22427368164062,0.0
-0.41837,37.18582399477381,-29.952,76.25198364257812,1.181800275752743
