timestamp,m_t_5,jts5,v5,q5,time_seconds,velocity
13:15:58.644589,-0.0011799999999999,-4.003324796522927,-36.294,-61.45408630371095,68.140116,-222.11961383644737
13:15:58.649283,-0.0011799999999999,-4.003324796522927,-36.294,-61.45408630371095,68.14481,0.0
13:15:58.654462,-0.0011799999999999,-4.003324796522927,-36.294,-61.45408630371095,68.149989,0.0
13:15:58.659390,-0.0011799999999999,-4.003324796522927,-36.294,-61.45408630371095,68.154917,0.0
13:15:58.664408,-0.0011799999999999,-4.003324796522927,-36.294,-61.45408630371095,68.159935,0.0
13:15:58.669520,-0.0011799999999999,-4.003324796522927,-36.294,-61.45408630371095,68.165047,0.0
13:15:58.674411,-0.0011799999999999,-4.003324796522927,-36.294,-61.45408630371095,68.169938,0.0
13:15:58.679362,-0.0005899999999999,-4.159330655897927,-36.19800000000001,-62.62550354003906,68.174889,-236.6021483195671
13:15:58.684318,-0.0005899999999999,-4.159330655897927,-36.19800000000001,-62.62550354003906,68.179845,0.0
13:15:58.689416,-0.0005899999999999,-4.159330655897927,-36.19800000000001,-62.62550354003906,68.184943,0.0
13:15:58.694407,-0.0005899999999999,-4.159330655897927,-36.19800000000001,-62.62550354003906,68.189934,0.0
13:15:58.699394,-0.0005899999999999,-4.159330655897927,-36.19800000000001,-62.62550354003906,68.194921,0.0
13:15:58.704303,-0.0005899999999999,-4.159330655897927,-36.19800000000001,-62.62550354003906,68.19983,0.0
13:15:58.710196,-0.0,-4.263334562147927,-36.468,-63.79829406738281,68.205723,-199.01417399349674
13:15:58.714317,-0.0,-4.263334562147927,-36.468,-63.79829406738281,68.209844,0.0
13:15:58.719292,-0.0,-4.263334562147927,-36.468,-63.79829406738281,68.214819,0.0
13:15:58.724338,-0.0,-4.263334562147927,-36.468,-63.79829406738281,68.219865,0.0
13:15:58.729414,-0.0,-4.263334562147927,-36.468,-63.79829406738281,68.224941,0.0
13:15:58.734338,-0.0,-4.263334562147927,-36.468,-63.79829406738281,68.229865,0.0
13:15:58.739332,-0.0,-4.263334562147927,-36.468,-63.79829406738281,68.234859,0.0
13:15:58.744055,-0.0011799999999999,-4.159330655897927,-36.528,-64.97245788574219,68.239582,-248.60550886295857
13:15:58.749406,-0.0011799999999999,-4.159330655897927,-36.528,-64.97245788574219,68.244933,0.0
13:15:58.754277,-0.0011799999999999,-4.159330655897927,-36.528,-64.97245788574219,68.249804,0.0
13:15:58.759125,-0.0011799999999999,-4.159330655897927,-36.528,-64.97245788574219,68.254652,0.0
13:15:58.763997,-0.0011799999999999,-4.159330655897927,-36.528,-64.97245788574219,68.259524,0.0
13:15:58.769004,-0.0011799999999999,-4.159330655897927,-36.528,-64.97245788574219,68.264531,0.0
13:15:58.774119,-0.0,-4.159330655897927,-36.288,-66.14730834960938,68.269646,-229.68728521400587
13:15:58.779004,-0.0,-4.408933927382302,-36.288,-66.14730834960938,68.274531,0.0
13:15:58.784128,-0.0,-4.408933927382302,-36.288,-66.14730834960938,68.279655,0.0
13:15:58.789136,-0.0,-4.408933927382302,-36.288,-66.14730834960938,68.284663,0.0
13:15:58.794104,-0.0,-4.408933927382302,-36.288,-66.14730834960938,68.289631,0.0
13:15:58.799107,-0.0,-4.408933927382302,-36.288,-66.14730834960938,68.294634,0.0
13:15:58.804104,-0.0,-4.408933927382302,-36.288,-66.14730834960938,68.299631,0.0
13:15:58.809142,-0.0,-4.388120939101052,-36.306,-67.33177185058594,68.304669,-235.1058953903931
13:15:58.814132,-0.0,-4.388120939101052,-36.306,-67.33177185058594,68.309659,0.0
13:15:58.819144,-0.0,-4.388120939101052,-36.306,-67.33177185058594,68.314671,0.0
13:15:58.824172,-0.0,-4.388120939101052,-36.306,-67.33177185058594,68.319699,0.0
13:15:58.829216,-0.0,-4.388120939101052,-36.306,-67.33177185058594,68.324743,0.0
13:15:58.834276,-0.0,-4.388120939101052,-36.306,-67.33177185058594,68.329803,0.0
