m_t_5,jts5,v5,q5,velocity
-0.0,4.503877351914573,29.766,67.78427124023438,146.93913553625777
-0.0,4.503877351914573,29.766,67.78427124023438,0.0
-0.0,4.410279939805198,30.282,68.75312805175781,194.78424035453844
-0.0,4.410279939805198,30.282,68.75312805175781,0.0
-0.0,4.545472810898948,29.982,69.73365783691406,167.18325407608668
-0.0,4.545472810898948,29.982,69.73365783691406,0.0
-0.0,4.441468904648948,30.354,70.68740844726562,191.24736521988984
-0.0,4.441468904648948,30.354,70.68740844726562,0.0
-0.0,4.670289705430198,30.204,71.67755126953125,188.2400802786265
-0.0,4.670289705430198,30.204,71.67755126953125,0.0
-0.00177,4.535066316758323,30.252,72.63954162597656,194.45934029620088
-0.00177,4.535066316758323,30.252,72.63954162597656,0.0
-0.0,4.535066316758323,29.610000000000003,73.60015869140625,194.85133173014697
-0.0,4.670289705430198,29.610000000000003,73.60015869140625,0.0
-0.00177,4.670289705430198,29.934,74.58892822265625,195.75718298355363
-0.00177,4.670289705430198,29.934,74.58892822265625,0.0
-0.0023599999999999,4.670289705430198,29.292,75.55229187011719,177.84080625086517
-0.0023599999999999,4.670289705430198,29.292,75.55229187011719,0.0
-0.0059,4.774263094102073,28.806,76.47514343261719,185.8339835884168
-0.0059,4.774263094102073,28.806,76.47514343261719,0.0
-0.00354,4.774263094102073,27.636,77.4041748046875,179.00411793262953
-0.00354,4.670289705430198,27.636,77.4041748046875,0.0
-0.0094399999999999,4.847078035508323,26.616,78.29681396484375,181.9113837693685
-0.0094399999999999,4.847078035508323,26.616,78.29681396484375,0.0
-0.0047199999999999,4.847078035508323,25.428,79.11048889160156,149.3529601244177
-0.0047199999999999,4.774263094102073,25.428,79.11048889160156,0.0
-0.00826,4.815889070664573,24.78,79.94407653808594,170.39812888070168
-0.00826,4.815889070664573,24.78,79.94407653808594,0.0
-0.00885,4.899079988633323,23.478,80.71723937988281,141.4236037674942
-0.00885,4.899079988633323,23.478,80.71723937988281,0.0
-0.0100299999999999,4.805482576523948,22.722,81.44851684570312,147.25683967384387
-0.0100299999999999,4.805482576523948,22.722,81.44851684570312,0.0
-0.00885,4.805482576523948,21.666,82.17704772949219,117.73285129105994
-0.00885,4.805482576523948,21.666,82.17704772949219,0.0
-0.00885,4.649476717148948,20.862,82.83485412597656,132.62225735571874
-0.00885,4.649476717148948,20.862,82.83485412597656,0.0
-0.0135699999999999,4.722291658555198,20.01,83.5455322265625,142.27789801520035
-0.0135699999999999,4.722291658555198,20.01,83.5455322265625,0.0
-0.0123899999999999,4.847078035508323,18.444,84.18617248535156,131.76475910922326
-0.0123899999999999,4.847078035508323,18.444,84.18617248535156,0.0
-0.00767,4.722291658555198,17.448,84.73068237304688,110.9433349012474
-0.00767,4.722291658555198,17.448,84.73068237304688,0.0
-0.01062,4.670289705430198,16.866,85.30265808105469,114.12125060011678
-0.01062,4.670289705430198,16.866,85.30265808105469,0.0
-0.0123899999999999,4.774263094102073,15.822,85.84030151367188,108.37400375271362
-0.0123899999999999,4.774263094102073,15.822,85.84030151367188,0.0
