timestamp,m_t_1,jts1,v1,q1,time_seconds,acceleration
13:05:37.264065,0.21411,0.1295754708235748,24.03,9.748306274414062,0.954968,0.0
13:05:37.269083,0.21411,0.1295754708235748,24.03,9.748306274414062,0.959986,0.0
13:05:37.274129,0.21594,0.0969826973860747,25.05,10.543441772460938,0.965032,202.14030915576706
13:05:37.279147,0.21594,0.0969826973860747,25.05,10.543441772460938,0.97005,0.0
13:05:37.284051,0.21594,0.0969826973860747,25.05,10.543441772460938,0.974954,0.0
13:05:37.289053,0.21594,0.0969826973860747,25.05,10.543441772460938,0.979956,0.0
13:05:37.294085,0.21594,0.0969826973860747,25.05,10.543441772460938,0.984988,0.0
13:05:37.299069,0.21594,0.0969826973860747,25.05,10.543441772460938,0.989972,0.0
13:05:37.304248,0.21045,0.1295754708235748,26.16,11.380462646484377,0.995151,214.3270901718459
13:05:37.309070,0.21045,0.1295754708235748,26.16,11.380462646484377,0.999973,0.0
13:05:37.314327,0.21045,0.1295754708235748,26.16,11.380462646484377,1.00523,0.0
13:05:37.319220,0.21045,0.1295754708235748,26.16,11.380462646484377,1.010123,0.0
13:05:37.324152,0.21045,0.1295754708235748,26.16,11.380462646484377,1.015055,0.0
13:05:37.329307,0.21045,0.1295754708235748,26.16,11.380462646484377,1.02021,0.0
13:05:37.334409,0.21045,0.1295754708235748,26.16,11.380462646484377,1.025312,0.0
13:05:37.339144,0.21045,0.2274758614485748,27.12,12.263832092285156,1.030047,202.74551214361443
13:05:37.344117,0.21045,0.2274758614485748,27.12,12.263832092285156,1.03502,0.0
13:05:37.349054,0.21045,0.2274758614485748,27.12,12.263832092285156,1.039957,0.0
13:05:37.354030,0.21045,0.2274758614485748,27.12,12.263832092285156,1.044933,0.0
13:05:37.359057,0.21045,0.2274758614485748,27.12,12.263832092285156,1.04996,0.0
13:05:37.364058,0.21045,0.2274758614485748,27.12,12.263832092285156,1.054961,0.0
13:05:37.369102,0.22326,0.3905617989485748,28.074,13.15509796142578,1.060005,189.13560666137818
13:05:37.374059,0.22326,0.3905617989485748,28.074,13.15509796142578,1.064962,0.0
13:05:37.379163,0.22326,0.3905617989485748,28.074,13.15509796142578,1.070066,0.0
13:05:37.384050,0.22326,0.3905617989485748,28.074,13.15509796142578,1.074953,0.0
13:05:37.389037,0.22326,0.3905617989485748,28.074,13.15509796142578,1.07994,0.0
13:05:37.394064,0.22326,0.3905617989485748,28.074,13.15509796142578,1.084967,0.0
13:05:37.399067,0.22326,0.3905617989485748,28.074,13.15509796142578,1.08997,0.0
13:05:37.404083,0.22143,0.5210549630110748,28.806,14.082412719726562,1.094986,145.93301435406948
13:05:37.409172,0.22143,0.5210549630110748,28.806,14.082412719726562,1.100075,0.0
13:05:37.414069,0.22143,0.5210549630110748,28.806,14.082412719726562,1.104972,0.0
13:05:37.419065,0.22143,0.5210549630110748,28.806,14.082412719726562,1.109968,0.0
13:05:37.424091,0.22143,0.5210549630110748,28.806,14.082412719726562,1.114994,0.0
13:05:37.429083,0.22143,0.5210549630110748,28.806,14.082412719726562,1.119986,0.0
13:05:37.434142,0.19215,0.6189553536360748,29.526,14.999084472656252,1.125045,142.32061672266812
13:05:37.439097,0.19215,0.6189553536360748,29.526,14.999084472656252,1.13,0.0
13:05:37.444080,0.19215,0.6189553536360748,29.526,14.999084472656252,1.134983,0.0
13:05:37.449053,0.19215,0.6189553536360748,29.526,14.999084472656252,1.139956,0.0
13:05:37.454192,0.19215,0.6189553536360748,29.526,14.999084472656252,1.145095,0.0
13:05:37.459156,0.19215,0.6189553536360748,29.526,14.999084472656252,1.150059,0.0
13:05:37.464092,0.19215,0.6189553536360748,29.526,14.999084472656252,1.154995,0.0
13:05:37.469180,0.20496,0.5210549630110748,29.808000000000003,15.951461791992188,1.160083,55.4245283018877
13:05:37.474071,0.20496,0.5210549630110748,29.808000000000003,15.951461791992188,1.164974,0.0
13:05:37.479061,0.20496,0.5210549630110748,29.808000000000003,15.951461791992188,1.169964,0.0
13:05:37.484127,0.20496,0.5210549630110748,29.808000000000003,15.951461791992188,1.17503,0.0
13:05:37.489053,0.20496,0.5210549630110748,29.808000000000003,15.951461791992188,1.179956,0.0
13:05:37.494062,0.20496,0.5210549630110748,29.808000000000003,15.951461791992188,1.184965,0.0
13:05:37.499529,0.19764,0.5210549630110748,29.826,16.92546844482422,1.190432,3.2924821657211445
13:05:37.504045,0.19764,0.5210549630110748,29.826,16.92546844482422,1.194948,0.0
13:05:37.509095,0.19764,0.5210549630110748,29.826,16.92546844482422,1.199998,0.0
13:05:37.514049,0.19764,0.5210549630110748,29.826,16.92546844482422,1.204952,0.0
13:05:37.519060,0.19764,0.5210549630110748,29.826,16.92546844482422,1.209963,0.0
13:05:37.524064,0.19764,0.5210549630110748,29.826,16.92546844482422,1.214967,0.0
13:05:37.529059,0.19764,0.5210549630110748,29.826,16.92546844482422,1.219962,0.0
13:05:37.534056,0.19215,0.5210549630110748,29.934,17.90325164794922,1.224959,21.612967780668864
13:05:37.539049,0.19215,0.5210549630110748,29.934,17.90325164794922,1.229952,0.0
13:05:37.544058,0.19215,0.5210549630110748,29.934,17.90325164794922,1.234961,0.0
13:05:37.549070,0.19215,0.5210549630110748,29.934,17.90325164794922,1.239973,0.0
13:05:37.554085,0.19215,0.5210549630110748,29.934,17.90325164794922,1.244988,0.0
13:05:37.559111,0.19215,0.5210549630110748,29.934,17.90325164794922,1.250014,0.0
13:05:37.564839,0.21411,0.2600686348860748,30.15,18.84601593017578,1.255742,37.70949720670377
13:05:37.569092,0.21411,0.2600686348860748,30.15,18.84601593017578,1.259995,0.0
13:05:37.574058,0.21411,0.2600686348860748,30.15,18.84601593017578,1.264961,0.0
13:05:37.579429,0.21411,0.2600686348860748,30.15,18.84601593017578,1.270332,0.0
13:05:37.584273,0.21411,0.2600686348860748,30.15,18.84601593017578,1.275176,0.0
13:05:37.589245,0.21411,0.2600686348860748,30.15,18.84601593017578,1.280148,0.0
13:05:37.594332,0.21411,0.2600686348860748,30.15,18.84601593017578,1.285235,0.0
13:05:37.599187,0.19764,-0.0009176932389252,30.252,19.822769165039062,1.29009,21.009268795056474
13:05:37.604058,0.19764,-0.0009176932389252,30.252,19.822769165039062,1.294961,0.0
